[2026-02-10T06:24:24.336Z] {"timestamp":1770704664169,"kind":"scroll","url":"http://localhost:3000/","viewport":{"width":1707,"height":932},"payload":{"scrollX":0,"scrollY":3032,"documentHeight":15477,"viewportHeight":932}}
[2026-02-10T06:24:26.336Z] {"timestamp":1770704664690,"kind":"scroll","url":"http://localhost:3000/","viewport":{"width":1707,"height":932},"payload":{"scrollX":0,"scrollY":2199.333251953125,"documentHeight":15477,"viewportHeight":932}}
[2026-02-10T06:24:26.336Z] {"timestamp":1770704665534,"kind":"click","url":"http://localhost:3000/","viewport":{"width":1707,"height":932},"payload":{"target":{"tag":"section","id":null,"name":null,"type":null,"role":null,"ariaLabel":null,"testId":null,"dataLoc":"client\\src\\components\\GameSection.tsx:211","href":null,"text":"VR | 2025 璇玑蜀律 《璇玑蜀律》 是一个结合虚拟现实技术与中国古代天文学的互动项目。通过四大核心场景，体验者可以沉浸在落下闳的天文世界中，了解太初历、…","selectorHint":"[data-loc=\"client\\src\\components\\GameSection.tsx:211\"]"},"x":1616,"y":755}}
[2026-02-10T06:24:26.336Z] {"timestamp":1770704665769,"kind":"scroll","url":"http://localhost:3000/","viewport":{"width":1707,"height":932},"payload":{"scrollX":0,"scrollY":1399.3333740234375,"documentHeight":15477,"viewportHeight":932}}
[2026-02-10T06:24:28.335Z] {"timestamp":1770704666349,"kind":"scroll","url":"http://localhost:3000/","viewport":{"width":1707,"height":932},"payload":{"scrollX":0,"scrollY":900.6666870117188,"documentHeight":15477,"viewportHeight":932}}
[2026-02-10T06:24:28.335Z] {"timestamp":1770704667416,"kind":"scroll","url":"http://localhost:3000/","viewport":{"width":1707,"height":932},"payload":{"scrollX":0,"scrollY":1299.3333740234375,"documentHeight":15477,"viewportHeight":932}}
[2026-02-10T06:24:28.335Z] {"timestamp":1770704668023,"kind":"scroll","url":"http://localhost:3000/","viewport":{"width":1707,"height":932},"payload":{"scrollX":0,"scrollY":1200.6666259765625,"documentHeight":15477,"viewportHeight":932}}
[2026-02-10T06:24:30.347Z] {"timestamp":1770704669307,"kind":"scroll","url":"http://localhost:3000/","viewport":{"width":1707,"height":932},"payload":{"scrollX":0,"scrollY":1500.6666259765625,"documentHeight":15477,"viewportHeight":932}}
[2026-02-10T06:24:30.347Z] {"timestamp":1770704670232,"kind":"scroll","url":"http://localhost:3000/","viewport":{"width":1707,"height":932},"payload":{"scrollX":0,"scrollY":1599.3333740234375,"documentHeight":15477,"viewportHeight":932}}
[2026-02-10T06:24:32.337Z] {"timestamp":1770704670733,"kind":"scroll","url":"http://localhost:3000/","viewport":{"width":1707,"height":932},"payload":{"scrollX":0,"scrollY":901.3333129882812,"documentHeight":15477,"viewportHeight":932}}
[2026-02-10T06:24:32.337Z] {"timestamp":1770704671423,"kind":"scroll","url":"http://localhost:3000/","viewport":{"width":1707,"height":932},"payload":{"scrollX":0,"scrollY":399.3333435058594,"documentHeight":15477,"viewportHeight":932}}
[2026-02-10T06:24:32.337Z] {"timestamp":1770704671974,"kind":"scroll","url":"http://localhost:3000/","viewport":{"width":1707,"height":932},"payload":{"scrollX":0,"scrollY":600.6666870117188,"documentHeight":15477,"viewportHeight":932}}
[2026-02-10T06:24:34.337Z] {"timestamp":1770704672560,"kind":"scroll","url":"http://localhost:3000/","viewport":{"width":1707,"height":932},"payload":{"scrollX":0,"scrollY":1700.6666259765625,"documentHeight":15477,"viewportHeight":932}}
[2026-02-10T06:24:34.337Z] {"timestamp":1770704673062,"kind":"scroll","url":"http://localhost:3000/","viewport":{"width":1707,"height":932},"payload":{"scrollX":0,"scrollY":2047.3333740234375,"documentHeight":15477,"viewportHeight":932}}
[2026-02-10T06:24:34.337Z] {"timestamp":1770704673632,"kind":"scroll","url":"http://localhost:3000/","viewport":{"width":1707,"height":932},"payload":{"scrollX":0,"scrollY":2400.666748046875,"documentHeight":15477,"viewportHeight":932}}
[2026-02-10T06:24:34.337Z] {"timestamp":1770704674141,"kind":"scroll","url":"http://localhost:3000/","viewport":{"width":1707,"height":932},"payload":{"scrollX":0,"scrollY":2700.666748046875,"documentHeight":15477,"viewportHeight":932}}
[2026-02-10T06:24:36.335Z] {"timestamp":1770704674852,"kind":"scroll","url":"http://localhost:3000/","viewport":{"width":1707,"height":932},"payload":{"scrollX":0,"scrollY":2799.333251953125,"documentHeight":15477,"viewportHeight":932}}
[2026-02-10T06:24:36.335Z] {"timestamp":1770704675443,"kind":"scroll","url":"http://localhost:3000/","viewport":{"width":1707,"height":932},"payload":{"scrollX":0,"scrollY":1899.3333740234375,"documentHeight":15477,"viewportHeight":932}}
[2026-02-10T06:24:36.335Z] {"timestamp":1770704676003,"kind":"scroll","url":"http://localhost:3000/","viewport":{"width":1707,"height":932},"payload":{"scrollX":0,"scrollY":1900.6666259765625,"documentHeight":15477,"viewportHeight":932}}
[2026-02-10T06:24:38.337Z] {"timestamp":1770704676507,"kind":"scroll","url":"http://localhost:3000/","viewport":{"width":1707,"height":932},"payload":{"scrollX":0,"scrollY":2086.666748046875,"documentHeight":15477,"viewportHeight":932}}
[2026-02-10T06:24:38.337Z] {"timestamp":1770704677711,"kind":"scroll","url":"http://localhost:3000/","viewport":{"width":1707,"height":932},"payload":{"scrollX":0,"scrollY":2199.333251953125,"documentHeight":15477,"viewportHeight":932}}
[2026-02-10T06:24:40.337Z] {"timestamp":1770704678560,"kind":"scroll","url":"http://localhost:3000/","viewport":{"width":1707,"height":932},"payload":{"scrollX":0,"scrollY":1399.3333740234375,"documentHeight":15477,"viewportHeight":932}}
[2026-02-10T06:24:40.337Z] {"timestamp":1770704679240,"kind":"scroll","url":"http://localhost:3000/","viewport":{"width":1707,"height":932},"payload":{"scrollX":0,"scrollY":1199.3333740234375,"documentHeight":15477,"viewportHeight":932}}
[2026-02-10T06:24:40.337Z] {"timestamp":1770704679741,"kind":"scroll","url":"http://localhost:3000/","viewport":{"width":1707,"height":932},"payload":{"scrollX":0,"scrollY":401.3333435058594,"documentHeight":15477,"viewportHeight":932}}
[2026-02-10T06:24:40.337Z] {"timestamp":1770704680323,"kind":"scroll","url":"http://localhost:3000/","viewport":{"width":1707,"height":932},"payload":{"scrollX":0,"scrollY":0.6666666865348816,"documentHeight":15477,"viewportHeight":932}}
[2026-02-10T06:24:42.339Z] {"timestamp":1770704680852,"kind":"scroll","url":"http://localhost:3000/","viewport":{"width":1707,"height":932},"payload":{"scrollX":0,"scrollY":1400.6666259765625,"documentHeight":15477,"viewportHeight":932}}
[2026-02-10T06:24:42.339Z] {"timestamp":1770704681423,"kind":"scroll","url":"http://localhost:3000/","viewport":{"width":1707,"height":932},"payload":{"scrollX":0,"scrollY":1900.6666259765625,"documentHeight":15477,"viewportHeight":932}}
[2026-02-10T06:24:42.339Z] {"timestamp":1770704682044,"kind":"scroll","url":"http://localhost:3000/","viewport":{"width":1707,"height":932},"payload":{"scrollX":0,"scrollY":3200.666748046875,"documentHeight":15477,"viewportHeight":932}}
[2026-02-10T06:24:44.336Z] {"timestamp":1770704682547,"kind":"scroll","url":"http://localhost:3000/","viewport":{"width":1707,"height":932},"payload":{"scrollX":0,"scrollY":4394.66650390625,"documentHeight":15477,"viewportHeight":932}}
[2026-02-10T06:25:00.336Z] {"timestamp":1770704698660,"kind":"scroll","url":"http://localhost:3000/","viewport":{"width":1707,"height":932},"payload":{"scrollX":0,"scrollY":4999.33349609375,"documentHeight":15477,"viewportHeight":932}}
[2026-02-10T06:25:00.336Z] {"timestamp":1770704699261,"kind":"scroll","url":"http://localhost:3000/","viewport":{"width":1707,"height":932},"payload":{"scrollX":0,"scrollY":3900.666748046875,"documentHeight":15477,"viewportHeight":932}}
[2026-02-10T06:25:00.336Z] {"timestamp":1770704700093,"kind":"scroll","url":"http://localhost:3000/","viewport":{"width":1707,"height":932},"payload":{"scrollX":0,"scrollY":5099.33349609375,"documentHeight":15477,"viewportHeight":932}}
[2026-02-10T06:25:02.336Z] {"timestamp":1770704700739,"kind":"scroll","url":"http://localhost:3000/","viewport":{"width":1707,"height":932},"payload":{"scrollX":0,"scrollY":4699.33349609375,"documentHeight":15477,"viewportHeight":932}}
[2026-02-10T06:25:02.336Z] {"timestamp":1770704701323,"kind":"scroll","url":"http://localhost:3000/","viewport":{"width":1707,"height":932},"payload":{"scrollX":0,"scrollY":4399.33349609375,"documentHeight":15477,"viewportHeight":932}}
[2026-02-10T06:25:02.336Z] {"timestamp":1770704701873,"kind":"scroll","url":"http://localhost:3000/","viewport":{"width":1707,"height":932},"payload":{"scrollX":0,"scrollY":4099.33349609375,"documentHeight":15477,"viewportHeight":932}}
[2026-02-10T06:25:04.335Z] {"timestamp":1770704702374,"kind":"scroll","url":"http://localhost:3000/","viewport":{"width":1707,"height":932},"payload":{"scrollX":0,"scrollY":3738.666748046875,"documentHeight":15477,"viewportHeight":932}}
[2026-02-10T06:25:04.335Z] {"timestamp":1770704702880,"kind":"scroll","url":"http://localhost:3000/","viewport":{"width":1707,"height":932},"payload":{"scrollX":0,"scrollY":3601.333251953125,"documentHeight":15477,"viewportHeight":932}}
[2026-02-10T06:25:04.335Z] {"timestamp":1770704703384,"kind":"scroll","url":"http://localhost:3000/","viewport":{"width":1707,"height":932},"payload":{"scrollX":0,"scrollY":3411.333251953125,"documentHeight":15477,"viewportHeight":932}}
[2026-02-10T06:25:04.335Z] {"timestamp":1770704703889,"kind":"scroll","url":"http://localhost:3000/","viewport":{"width":1707,"height":932},"payload":{"scrollX":0,"scrollY":3235.333251953125,"documentHeight":15477,"viewportHeight":932}}
[2026-02-10T06:25:06.335Z] {"timestamp":1770704704448,"kind":"scroll","url":"http://localhost:3000/","viewport":{"width":1707,"height":932},"payload":{"scrollX":0,"scrollY":2999.333251953125,"documentHeight":15477,"viewportHeight":932}}
[2026-02-10T06:25:06.335Z] {"timestamp":1770704704951,"kind":"scroll","url":"http://localhost:3000/","viewport":{"width":1707,"height":932},"payload":{"scrollX":0,"scrollY":2596.666748046875,"documentHeight":15477,"viewportHeight":932}}
[2026-02-10T06:25:06.335Z] {"timestamp":1770704705666,"kind":"scroll","url":"http://localhost:3000/","viewport":{"width":1707,"height":932},"payload":{"scrollX":0,"scrollY":2199.333251953125,"documentHeight":15477,"viewportHeight":932}}
[2026-02-10T06:25:08.338Z] {"timestamp":1770704706386,"kind":"scroll","url":"http://localhost:3000/","viewport":{"width":1707,"height":932},"payload":{"scrollX":0,"scrollY":2099.333251953125,"documentHeight":15477,"viewportHeight":932}}
[2026-02-10T06:25:08.338Z] {"timestamp":1770704706886,"kind":"scroll","url":"http://localhost:3000/","viewport":{"width":1707,"height":932},"payload":{"scrollX":0,"scrollY":1938.6666259765625,"documentHeight":15477,"viewportHeight":932}}
[2026-02-10T06:25:08.338Z] {"timestamp":1770704707386,"kind":"scroll","url":"http://localhost:3000/","viewport":{"width":1707,"height":932},"payload":{"scrollX":0,"scrollY":1516,"documentHeight":15477,"viewportHeight":932}}
[2026-02-10T06:25:08.338Z] {"timestamp":1770704707893,"kind":"scroll","url":"http://localhost:3000/","viewport":{"width":1707,"height":932},"payload":{"scrollX":0,"scrollY":1328,"documentHeight":15477,"viewportHeight":932}}
[2026-02-10T06:25:10.334Z] {"timestamp":1770704708396,"kind":"scroll","url":"http://localhost:3000/","viewport":{"width":1707,"height":932},"payload":{"scrollX":0,"scrollY":1109.3333740234375,"documentHeight":15477,"viewportHeight":932}}
[2026-02-10T06:25:10.334Z] {"timestamp":1770704709565,"kind":"scroll","url":"http://localhost:3000/","viewport":{"width":1707,"height":932},"payload":{"scrollX":0,"scrollY":1499.3333740234375,"documentHeight":15477,"viewportHeight":932}}
[2026-02-10T06:25:22.335Z] {"timestamp":1770704720427,"kind":"scroll","url":"http://localhost:3000/","viewport":{"width":1707,"height":932},"payload":{"scrollX":0,"scrollY":1400.6666259765625,"documentHeight":15477,"viewportHeight":932}}
[2026-02-10T06:25:22.335Z] {"timestamp":1770704720934,"kind":"scroll","url":"http://localhost:3000/","viewport":{"width":1707,"height":932},"payload":{"scrollX":0,"scrollY":2376,"documentHeight":15477,"viewportHeight":932}}
[2026-02-10T06:25:24.335Z] {"timestamp":1770704723377,"kind":"scroll","url":"http://localhost:3000/","viewport":{"width":1707,"height":932},"payload":{"scrollX":0,"scrollY":2399.333251953125,"documentHeight":15477,"viewportHeight":932}}
[2026-02-10T06:25:24.335Z] {"timestamp":1770704723877,"kind":"scroll","url":"http://localhost:3000/","viewport":{"width":1707,"height":932},"payload":{"scrollX":0,"scrollY":1604,"documentHeight":15477,"viewportHeight":932}}
[2026-02-10T06:25:26.334Z] {"timestamp":1770704724390,"kind":"scroll","url":"http://localhost:3000/","viewport":{"width":1707,"height":932},"payload":{"scrollX":0,"scrollY":1199.3333740234375,"documentHeight":15477,"viewportHeight":932}}
[2026-02-10T06:25:26.334Z] {"timestamp":1770704724960,"kind":"scroll","url":"http://localhost:3000/","viewport":{"width":1707,"height":932},"payload":{"scrollX":0,"scrollY":399.3333435058594,"documentHeight":15477,"viewportHeight":932}}
[2026-02-10T06:25:26.334Z] {"timestamp":1770704725462,"kind":"scroll","url":"http://localhost:3000/","viewport":{"width":1707,"height":932},"payload":{"scrollX":0,"scrollY":537.3333129882812,"documentHeight":15477,"viewportHeight":932}}
[2026-02-10T06:25:26.334Z] {"timestamp":1770704726119,"kind":"scroll","url":"http://localhost:3000/","viewport":{"width":1707,"height":932},"payload":{"scrollX":0,"scrollY":1100.6666259765625,"documentHeight":15477,"viewportHeight":932}}
[2026-02-10T06:25:32.336Z] {"timestamp":1770704730481,"kind":"scroll","url":"http://localhost:3000/","viewport":{"width":1707,"height":932},"payload":{"scrollX":0,"scrollY":1399.3333740234375,"documentHeight":15477,"viewportHeight":932}}
[2026-02-10T06:25:32.336Z] {"timestamp":1770704732060,"kind":"scroll","url":"http://localhost:3000/","viewport":{"width":1707,"height":932},"payload":{"scrollX":0,"scrollY":1400.6666259765625,"documentHeight":15477,"viewportHeight":932}}
[2026-02-10T06:25:34.335Z] {"timestamp":1770704733119,"kind":"scroll","url":"http://localhost:3000/","viewport":{"width":1707,"height":932},"payload":{"scrollX":0,"scrollY":2300.666748046875,"documentHeight":15477,"viewportHeight":932}}
[2026-02-10T06:25:34.335Z] {"timestamp":1770704733785,"kind":"scroll","url":"http://localhost:3000/","viewport":{"width":1707,"height":932},"payload":{"scrollX":0,"scrollY":2600.666748046875,"documentHeight":15477,"viewportHeight":932}}
[2026-02-10T06:25:36.335Z] {"timestamp":1770704734394,"kind":"scroll","url":"http://localhost:3000/","viewport":{"width":1707,"height":932},"payload":{"scrollX":0,"scrollY":2999.333251953125,"documentHeight":15477,"viewportHeight":932}}
[2026-02-10T06:25:36.335Z] {"timestamp":1770704735035,"kind":"scroll","url":"http://localhost:3000/","viewport":{"width":1707,"height":932},"payload":{"scrollX":0,"scrollY":2199.333251953125,"documentHeight":15477,"viewportHeight":932}}
[2026-02-10T06:25:36.335Z] {"timestamp":1770704735597,"kind":"scroll","url":"http://localhost:3000/","viewport":{"width":1707,"height":932},"payload":{"scrollX":0,"scrollY":2099.333251953125,"documentHeight":15477,"viewportHeight":932}}
[2026-02-10T06:25:36.335Z] {"timestamp":1770704736137,"kind":"scroll","url":"http://localhost:3000/","viewport":{"width":1707,"height":932},"payload":{"scrollX":0,"scrollY":2000.6666259765625,"documentHeight":15477,"viewportHeight":932}}
[2026-02-10T06:25:38.515Z] {"timestamp":1770704736639,"kind":"scroll","url":"http://localhost:3000/","viewport":{"width":1707,"height":932},"payload":{"scrollX":0,"scrollY":2203.333251953125,"documentHeight":15477,"viewportHeight":932}}
[2026-02-10T08:15:33.468Z] {"timestamp":1770711332617,"kind":"scroll","url":"http://localhost:3000/","viewport":{"width":1707,"height":932},"payload":{"scrollX":0,"scrollY":0.6666666865348816,"documentHeight":15477,"viewportHeight":932}}
[2026-02-10T08:15:33.468Z] {"timestamp":1770711333241,"kind":"scroll","url":"http://localhost:3000/","viewport":{"width":1707,"height":932},"payload":{"scrollX":0,"scrollY":1000.6666870117188,"documentHeight":15477,"viewportHeight":932}}
[2026-02-10T08:15:35.467Z] {"timestamp":1770711333935,"kind":"scroll","url":"http://localhost:3000/","viewport":{"width":1707,"height":932},"payload":{"scrollX":0,"scrollY":1599.3333740234375,"documentHeight":15477,"viewportHeight":932}}
[2026-02-10T08:15:35.467Z] {"timestamp":1770711335125,"kind":"scroll","url":"http://localhost:3000/","viewport":{"width":1707,"height":932},"payload":{"scrollX":0,"scrollY":1300.6666259765625,"documentHeight":15477,"viewportHeight":932}}
[2026-02-10T08:15:37.468Z] {"timestamp":1770711335627,"kind":"scroll","url":"http://localhost:3000/","viewport":{"width":1707,"height":932},"payload":{"scrollX":0,"scrollY":1494.6666259765625,"documentHeight":15477,"viewportHeight":932}}
[2026-02-10T08:15:37.468Z] {"timestamp":1770711336130,"kind":"scroll","url":"http://localhost:3000/","viewport":{"width":1707,"height":932},"payload":{"scrollX":0,"scrollY":1917.3333740234375,"documentHeight":15477,"viewportHeight":932}}
[2026-02-10T08:15:37.468Z] {"timestamp":1770711336762,"kind":"scroll","url":"http://localhost:3000/","viewport":{"width":1707,"height":932},"payload":{"scrollX":0,"scrollY":2700.666748046875,"documentHeight":15477,"viewportHeight":932}}
[2026-02-10T08:15:37.468Z] {"timestamp":1770711337264,"kind":"scroll","url":"http://localhost:3000/","viewport":{"width":1707,"height":932},"payload":{"scrollX":0,"scrollY":3234,"documentHeight":15477,"viewportHeight":932}}
[2026-02-10T08:15:55.588Z] {"timestamp":1770711353722,"kind":"scroll","url":"http://localhost:3000/","viewport":{"width":1707,"height":932},"payload":{"scrollX":0,"scrollY":3700,"documentHeight":16326,"viewportHeight":932}}
[2026-02-10T08:15:55.588Z] {"timestamp":1770711354403,"kind":"click","url":"http://localhost:3000/","viewport":{"width":1707,"height":932},"payload":{"target":{"tag":"section","id":"gamejam","name":null,"type":null,"role":null,"ariaLabel":null,"testId":null,"dataLoc":"client\\src\\components\\SectionDivider.tsx:12","href":null,"text":"🌿 限时创作挑战 🌿 GameJam","selectorHint":"[data-loc=\"client\\src\\components\\SectionDivider.tsx:12\"]"},"x":1637,"y":466}}
[2026-02-10T08:15:55.588Z] {"timestamp":1770711354616,"kind":"scroll","url":"http://localhost:3000/","viewport":{"width":1707,"height":932},"payload":{"scrollX":0,"scrollY":3699.333251953125,"documentHeight":16326,"viewportHeight":932}}
[2026-02-10T08:15:55.588Z] {"timestamp":1770711355120,"kind":"scroll","url":"http://localhost:3000/","viewport":{"width":1707,"height":932},"payload":{"scrollX":0,"scrollY":3103.333251953125,"documentHeight":16326,"viewportHeight":932}}
[2026-02-10T08:15:57.589Z] {"timestamp":1770711355678,"kind":"scroll","url":"http://localhost:3000/","viewport":{"width":1707,"height":932},"payload":{"scrollX":0,"scrollY":2599.333251953125,"documentHeight":16326,"viewportHeight":932}}
[2026-02-10T08:15:57.589Z] {"timestamp":1770711356342,"kind":"scroll","url":"http://localhost:3000/","viewport":{"width":1707,"height":932},"payload":{"scrollX":0,"scrollY":2199.333251953125,"documentHeight":16326,"viewportHeight":932}}
[2026-02-10T08:15:57.589Z] {"timestamp":1770711356843,"kind":"scroll","url":"http://localhost:3000/","viewport":{"width":1707,"height":932},"payload":{"scrollX":0,"scrollY":1618,"documentHeight":16326,"viewportHeight":932}}
[2026-02-10T08:15:57.589Z] {"timestamp":1770711357466,"kind":"scroll","url":"http://localhost:3000/","viewport":{"width":1707,"height":932},"payload":{"scrollX":0,"scrollY":2100.666748046875,"documentHeight":16326,"viewportHeight":932}}
[2026-02-10T08:15:59.594Z] {"timestamp":1770711358096,"kind":"scroll","url":"http://localhost:3000/","viewport":{"width":1707,"height":932},"payload":{"scrollX":0,"scrollY":2600.666748046875,"documentHeight":16326,"viewportHeight":932}}
[2026-02-10T08:15:59.594Z] {"timestamp":1770711358633,"kind":"scroll","url":"http://localhost:3000/","viewport":{"width":1707,"height":932},"payload":{"scrollX":0,"scrollY":3100.666748046875,"documentHeight":16326,"viewportHeight":932}}
[2026-02-10T08:15:59.594Z] {"timestamp":1770711359135,"kind":"scroll","url":"http://localhost:3000/","viewport":{"width":1707,"height":932},"payload":{"scrollX":0,"scrollY":3595.333251953125,"documentHeight":16326,"viewportHeight":932}}
[2026-02-10T08:16:01.588Z] {"timestamp":1770711359737,"kind":"scroll","url":"http://localhost:3000/","viewport":{"width":1707,"height":932},"payload":{"scrollX":0,"scrollY":4200.66650390625,"documentHeight":16326,"viewportHeight":932}}
[2026-02-10T08:16:01.588Z] {"timestamp":1770711360517,"kind":"scroll","url":"http://localhost:3000/","viewport":{"width":1707,"height":932},"payload":{"scrollX":0,"scrollY":4900.66650390625,"documentHeight":16326,"viewportHeight":932}}
[2026-02-10T08:16:01.588Z] {"timestamp":1770711361350,"kind":"scroll","url":"http://localhost:3000/","viewport":{"width":1707,"height":932},"payload":{"scrollX":0,"scrollY":5100.66650390625,"documentHeight":16326,"viewportHeight":932}}
[2026-02-10T08:16:03.592Z] {"timestamp":1770711361855,"kind":"scroll","url":"http://localhost:3000/","viewport":{"width":1707,"height":932},"payload":{"scrollX":0,"scrollY":5392.66650390625,"documentHeight":16326,"viewportHeight":932}}
[2026-02-10T08:16:03.592Z] {"timestamp":1770711362375,"kind":"scroll","url":"http://localhost:3000/","viewport":{"width":1707,"height":932},"payload":{"scrollX":0,"scrollY":5000.66650390625,"documentHeight":16326,"viewportHeight":932}}
[2026-02-10T08:16:03.592Z] {"timestamp":1770711362877,"kind":"scroll","url":"http://localhost:3000/","viewport":{"width":1707,"height":932},"payload":{"scrollX":0,"scrollY":5006.66650390625,"documentHeight":16326,"viewportHeight":932}}
[2026-02-10T08:16:03.592Z] {"timestamp":1770711363377,"kind":"scroll","url":"http://localhost:3000/","viewport":{"width":1707,"height":932},"payload":{"scrollX":0,"scrollY":4009.333251953125,"documentHeight":16326,"viewportHeight":932}}
[2026-02-10T08:16:05.587Z] {"timestamp":1770711363880,"kind":"scroll","url":"http://localhost:3000/","viewport":{"width":1707,"height":932},"payload":{"scrollX":0,"scrollY":4582.66650390625,"documentHeight":16326,"viewportHeight":932}}
[2026-02-10T08:16:05.587Z] {"timestamp":1770711364384,"kind":"scroll","url":"http://localhost:3000/","viewport":{"width":1707,"height":932},"payload":{"scrollX":0,"scrollY":5370.66650390625,"documentHeight":16326,"viewportHeight":932}}
[2026-02-10T08:16:05.587Z] {"timestamp":1770711365138,"kind":"scroll","url":"http://localhost:3000/","viewport":{"width":1707,"height":932},"payload":{"scrollX":0,"scrollY":5500.66650390625,"documentHeight":16326,"viewportHeight":932}}
[2026-02-10T08:16:07.585Z] {"timestamp":1770711366242,"kind":"scroll","url":"http://localhost:3000/","viewport":{"width":1707,"height":932},"payload":{"scrollX":0,"scrollY":5900.66650390625,"documentHeight":16326,"viewportHeight":932}}
[2026-02-10T08:16:07.585Z] {"timestamp":1770711367087,"kind":"scroll","url":"http://localhost:3000/","viewport":{"width":1707,"height":932},"payload":{"scrollX":0,"scrollY":6800.66650390625,"documentHeight":16326,"viewportHeight":932}}
[2026-02-10T08:16:09.586Z] {"timestamp":1770711368633,"kind":"scroll","url":"http://localhost:3000/","viewport":{"width":1707,"height":932},"payload":{"scrollX":0,"scrollY":7200.66650390625,"documentHeight":16326,"viewportHeight":932}}
[2026-02-10T08:16:11.585Z] {"timestamp":1770711370433,"kind":"scroll","url":"http://localhost:3000/","viewport":{"width":1707,"height":932},"payload":{"scrollX":0,"scrollY":7700.66650390625,"documentHeight":16326,"viewportHeight":932}}
[2026-02-10T08:16:55.590Z] {"timestamp":1770711414276,"kind":"click","url":"http://localhost:3000/","viewport":{"width":1707,"height":932},"payload":{"target":{"tag":"div","id":null,"name":null,"type":null,"role":null,"ariaLabel":null,"testId":null,"dataLoc":"client\\src\\components\\GameSection.tsx:261","href":null,"text":"GAMEJAM | 2024 时间倒流 Global Game Jam 2024 作品。一款时间操控解谜游戏，玩家可以倒转时间来解开各种机关谜题。 #Godot…","selectorHint":"[data-loc=\"client\\src\\components\\GameSection.tsx:261\"]"},"x":0,"y":351}}
[2026-02-10T08:16:55.590Z] {"timestamp":1770711414553,"kind":"scroll","url":"http://localhost:3000/","viewport":{"width":1707,"height":932},"payload":{"scrollX":0,"scrollY":8399.3330078125,"documentHeight":16326,"viewportHeight":932}}
[2026-02-10T08:16:55.590Z] {"timestamp":1770711415390,"kind":"scroll","url":"http://localhost:3000/","viewport":{"width":1707,"height":932},"payload":{"scrollX":0,"scrollY":7000.66650390625,"documentHeight":16326,"viewportHeight":932}}
[2026-02-10T08:16:57.589Z] {"timestamp":1770711415970,"kind":"scroll","url":"http://localhost:3000/","viewport":{"width":1707,"height":932},"payload":{"scrollX":0,"scrollY":7200.66650390625,"documentHeight":16326,"viewportHeight":932}}
[2026-02-10T08:16:57.589Z] {"timestamp":1770711416828,"kind":"scroll","url":"http://localhost:3000/","viewport":{"width":1707,"height":932},"payload":{"scrollX":0,"scrollY":7499.33349609375,"documentHeight":16326,"viewportHeight":932}}
[2026-02-10T08:16:57.589Z] {"timestamp":1770711417429,"kind":"scroll","url":"http://localhost:3000/","viewport":{"width":1707,"height":932},"payload":{"scrollX":0,"scrollY":6899.33349609375,"documentHeight":16326,"viewportHeight":932}}
[2026-02-10T08:17:07.589Z] {"timestamp":1770711425912,"kind":"scroll","url":"http://localhost:3000/","viewport":{"width":1707,"height":932},"payload":{"scrollX":0,"scrollY":6799.33349609375,"documentHeight":16326,"viewportHeight":932}}
[2026-02-10T08:17:07.589Z] {"timestamp":1770711426678,"kind":"scroll","url":"http://localhost:3000/","viewport":{"width":1707,"height":932},"payload":{"scrollX":0,"scrollY":6700.66650390625,"documentHeight":16326,"viewportHeight":932}}
[2026-02-10T08:17:07.589Z] {"timestamp":1770711427441,"kind":"scroll","url":"http://localhost:3000/","viewport":{"width":1707,"height":932},"payload":{"scrollX":0,"scrollY":7300.66650390625,"documentHeight":16326,"viewportHeight":932}}
[2026-02-10T08:17:09.588Z] {"timestamp":1770711427949,"kind":"scroll","url":"http://localhost:3000/","viewport":{"width":1707,"height":932},"payload":{"scrollX":0,"scrollY":7501.33349609375,"documentHeight":16326,"viewportHeight":932}}
[2026-02-10T08:17:09.588Z] {"timestamp":1770711428544,"kind":"scroll","url":"http://localhost:3000/","viewport":{"width":1707,"height":932},"payload":{"scrollX":0,"scrollY":7799.33349609375,"documentHeight":16326,"viewportHeight":932}}
[2026-02-10T08:17:09.588Z] {"timestamp":1770711429270,"kind":"scroll","url":"http://localhost:3000/","viewport":{"width":1707,"height":932},"payload":{"scrollX":0,"scrollY":6999.33349609375,"documentHeight":16326,"viewportHeight":932}}
[2026-02-10T08:17:11.598Z] {"timestamp":1770711429772,"kind":"scroll","url":"http://localhost:3000/","viewport":{"width":1707,"height":932},"payload":{"scrollX":0,"scrollY":6589.33349609375,"documentHeight":16326,"viewportHeight":932}}
[2026-02-10T08:17:11.598Z] {"timestamp":1770711430275,"kind":"scroll","url":"http://localhost:3000/","viewport":{"width":1707,"height":932},"payload":{"scrollX":0,"scrollY":5711.33349609375,"documentHeight":16326,"viewportHeight":932}}
[2026-02-10T08:17:11.598Z] {"timestamp":1770711431133,"kind":"scroll","url":"http://localhost:3000/","viewport":{"width":1707,"height":932},"payload":{"scrollX":0,"scrollY":5299.33349609375,"documentHeight":16326,"viewportHeight":932}}
[2026-02-10T08:17:13.588Z] {"timestamp":1770711431633,"kind":"scroll","url":"http://localhost:3000/","viewport":{"width":1707,"height":932},"payload":{"scrollX":0,"scrollY":5056,"documentHeight":16326,"viewportHeight":932}}
